combination,model,k_cross_val,max_authors,model_params,accuracy
4,k_neighbors,5,1600,"{'n_jobs': -1, 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 1, 'output_layer': 'output_embedding'}",0.865875
4,k_neighbors,5,800,"{'n_jobs': -1, 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 1, 'output_layer': 'output_embedding'}",0.8905000000000001
4,k_neighbors,5,150,"{'n_jobs': -1, 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 1, 'output_layer': 'output_embedding'}",0.9213333333333332
4,k_neighbors,2,1600,"{'n_jobs': -1, 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 1, 'output_layer': 'output_embedding'}",0.7221875
4,k_neighbors,2,800,"{'n_jobs': -1, 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 1, 'output_layer': 'output_embedding'}",0.771875
4,k_neighbors,2,150,"{'n_jobs': -1, 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 1, 'output_layer': 'output_embedding'}",0.8300000000000001
4,svm,9,1600,"{'C': 100, 'output_layer': 'output_embedding'}",0.9107638888888888
4,svm,9,800,"{'C': 100, 'output_layer': 'output_embedding'}",0.93125
4,svm,9,150,"{'C': 100, 'output_layer': 'output_embedding'}",0.9585185185185184
4,svm,5,1600,"{'C': 100, 'output_layer': 'output_embedding'}",0.874125
4,svm,5,800,"{'C': 100, 'output_layer': 'output_embedding'}",0.8947499999999999
4,svm,5,150,"{'C': 100, 'output_layer': 'output_embedding'}",0.9173333333333332
4,svm,2,1600,"{'C': 100, 'output_layer': 'output_embedding'}",0.7221875
4,svm,2,800,"{'C': 100, 'output_layer': 'output_embedding'}",0.771875
4,svm,2,150,"{'C': 100, 'output_layer': 'output_embedding'}",0.8300000000000001
4,k_neighbors,9,1600,"{'n_jobs': -1, 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 1, 'output_layer': 'output_embedding'}",0.9053472222222221
4,k_neighbors,9,800,"{'n_jobs': -1, 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 1, 'output_layer': 'output_embedding'}",0.9284722222222224
4,k_neighbors,9,150,"{'n_jobs': -1, 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 1, 'output_layer': 'output_embedding'}",0.9659259259259257
4,k_neighbors,5,1600,"{'n_jobs': -1, 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 1, 'output_layer': 'output_embedding'}",0.8686250000000001
4,k_neighbors,5,800,"{'n_jobs': -1, 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 1, 'output_layer': 'output_embedding'}",0.8947499999999999
4,k_neighbors,5,150,"{'n_jobs': -1, 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 1, 'output_layer': 'output_embedding'}",0.9453333333333334
4,k_neighbors,2,1600,"{'n_jobs': -1, 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 1, 'output_layer': 'output_embedding'}",0.734375
4,k_neighbors,2,800,"{'n_jobs': -1, 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 1, 'output_layer': 'output_embedding'}",0.764375
4,k_neighbors,2,150,"{'n_jobs': -1, 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 1, 'output_layer': 'output_embedding'}",0.8366666666666667
4,svm,9,1600,"{'C': 100, 'output_layer': 'output_embedding'}",0.9149999999999999
4,svm,9,800,"{'C': 100, 'output_layer': 'output_embedding'}",0.9351388888888891
4,svm,9,150,"{'C': 100, 'output_layer': 'output_embedding'}",0.9666666666666668
4,svm,5,1600,"{'C': 100, 'output_layer': 'output_embedding'}",0.87475
4,svm,5,800,"{'C': 100, 'output_layer': 'output_embedding'}",0.9012499999999999
4,svm,5,150,"{'C': 100, 'output_layer': 'output_embedding'}",0.9453333333333335
4,svm,2,1600,"{'C': 100, 'output_layer': 'output_embedding'}",0.734375
4,svm,2,800,"{'C': 100, 'output_layer': 'output_embedding'}",0.764375
